1_id,1_gene,1_chrom,1_start,1_end,1_strand,2_id,2_gene,2_chrom,2_start,2_end,2_strand
gene:ENSG00000165097,KDM1B,6,18155329,18223854,+,gene:ENSG00000137364,TPMT,6,18128311,18155077,-
gene:ENSG00000165097,KDM1B,6,18155329,18223854,+,gene:ENSG00000124795,DEK,6,18223860,18264548,-
gene:ENSG00000124532,MRS2,6,24402908,24426194,+,gene:ENSG00000112293,GPLD1,6,24424565,24495205,-
gene:ENSG00000112294,ALDH5A1,6,24494867,24537207,+,gene:ENSG00000112293,GPLD1,6,24424565,24495205,-
gene:ENSG00000112304,ACOT13,6,24667035,24705065,+,gene:ENSG00000111802,TDP2,6,24649979,24666930,-
gene:ENSG00000112304,ACOT13,6,24667035,24705065,+,gene:ENSG00000112308,C6orf62,6,24704861,24720825,-
gene:ENSG00000290217,unknown,6,25652210,25738044,+,gene:ENSG00000164508,H2AC1,6,25723397,25726562,-
gene:ENSG00000146047,H2BC1,6,25726777,25727345,+,gene:ENSG00000164508,H2AC1,6,25723397,25726562,-
gene:ENSG00000010704,HFE,6,26087281,26098343,+,gene:ENSG00000180596,H2BC4,6,26086317,26123926,-
gene:ENSG00000277224,H2BC7,6,26199516,26199988,+,gene:ENSG00000196866,H2AC7,6,26198784,26199293,-
gene:ENSG00000277075,H2AC8,6,26216921,26217437,+,gene:ENSG00000273802,H2BC8,6,26216200,26216688,-
gene:ENSG00000275713,H2BC9,6,26251614,26252075,+,gene:ENSG00000277775,H3C7,6,26250142,26250635,-
gene:ENSG00000196787,H2AC11,6,27133043,27133535,+,gene:ENSG00000124635,H2BC11,6,27125897,27132795,-
gene:ENSG00000274997,H2AC12,6,27147106,27147562,+,gene:ENSG00000197903,H2BC12,6,27146361,27146855,-
gene:ENSG00000124535,WRNIP1,6,2765393,2786952,+,gene:ENSG00000096654,ZNF184,6,27450743,27473118,-
gene:ENSG00000196747,H2AC13,6,27808173,27808667,+,gene:ENSG00000185130,H2BC13,6,27807479,27807929,-
gene:ENSG00000273703,H2BC14,6,27815022,27815489,+,gene:ENSG00000276368,H2AC14,6,27814302,27814777,-
gene:ENSG00000233822,H2BC15,6,27838545,27855709,+,gene:ENSG00000275221,H2AC15,6,27837880,27838375,-
gene:ENSG00000276903,H2AC16,6,27865317,27865798,+,gene:ENSG00000184357,H1-5,6,27866792,27867588,-
gene:ENSG00000274641,H2BC17,6,27893425,27893891,+,gene:ENSG00000278677,H2AC17,6,27892699,27893185,-
gene:ENSG00000137338,PGBD1,6,28281572,28302549,+,gene:ENSG00000021355,SERPINB1,6,2832332,2841959,-
gene:ENSG00000189298,ZKSCAN3,6,28349947,28369172,+,gene:ENSG00000235109,ZSCAN31,6,28324693,28356271,-
gene:ENSG00000224586,GPX5,6,28525881,28534955,+,gene:ENSG00000198704,GPX6,6,28503296,28528215,-
gene:ENSG00000206474,OR10C1,6,29439306,29440977,+,gene:ENSG00000204694,OR11A1,6,29425504,29457071,-
gene:ENSG00000204688,OR2H1,6,29457155,29464328,+,gene:ENSG00000124570,SERPINB6,6,2948159,2972165,-
gene:ENSG00000237988,OR2I1P,6,29550407,29557773,+,gene:ENSG00000213886,UBD,6,29555515,29559732,-
gene:ENSG00000204657,OR2H2,6,29585121,29590500,+,gene:ENSG00000204681,GABBR1,6,29555629,29633976,-
gene:ENSG00000204655,MOG,6,29657002,29672372,+,gene:ENSG00000204644,ZFP57,6,29672483,29681155,-
gene:ENSG00000204619,PPP1R11,6,30066709,30070333,+,gene:ENSG00000204618,RNF39,6,30070266,30075849,-
gene:ENSG00000204576,PRR3,6,30557280,30563723,+,gene:ENSG00000204590,GNL1,6,30541381,30556489,-
gene:ENSG00000204568,MRPS18B,6,30617840,30626395,+,gene:ENSG00000204569,PPP1R10,6,30600413,30618612,-
gene:ENSG00000204564,C6orf136,6,30647039,30653210,+,gene:ENSG00000204560,DHX16,6,30653119,30673006,-
gene:ENSG00000196230,TUBB,6,30717435,30725538,+,gene:ENSG00000137337,MDC1,6,30699807,30717447,-
gene:ENSG00000168631,MUCL3,6,30934523,30954221,+,gene:ENSG00000196260,SFTA2,6,30931353,30955636,-
gene:ENSG00000204540,PSORS1C1,6,31114750,31140092,+,gene:ENSG00000204539,CDSN,6,31115087,31120446,-
gene:ENSG00000137310,TCF19,6,31158331,31167159,+,gene:ENSG00000204536,CCHCR1,6,31142439,31158238,-
gene:ENSG00000137310,TCF19,6,31158331,31167159,+,gene:ENSG00000204531,POU5F1,6,31164337,31180731,-
gene:ENSG00000137274,BPHL,6,3118374,3153578,+,gene:ENSG00000204531,POU5F1,6,31164337,31180731,-
gene:ENSG00000204511,MCCD1,6,31528962,31530232,+,gene:ENSG00000198563,DDX39B,6,31530219,31542448,-
gene:ENSG00000204498,NFKBIL1,6,31546870,31558829,+,gene:ENSG00000213760,ATP6V1G2,6,31544444,31548427,-
gene:ENSG00000204482,LST1,6,31586124,31588909,+,gene:ENSG00000204475,NCR3,6,31588895,31593006,-
gene:ENSG00000204444,APOM,6,31652416,31658210,+,gene:ENSG00000204463,BAG6,6,31639028,31652705,-
gene:ENSG00000204444,APOM,6,31652416,31658210,+,gene:ENSG00000204439,C6orf47,6,31658298,31660778,-
gene:ENSG00000204435,CSNK2B,6,31665227,31670343,+,gene:ENSG00000204438,GPANK1,6,31661228,31666283,-
gene:ENSG00000204420,MPIG6B,6,31718594,31726714,+,gene:ENSG00000204421,LY6G6C,6,31718648,31721746,-
gene:ENSG00000204410,MSH5,6,31739677,31762676,+,gene:ENSG00000213719,CLIC1,6,31730581,31739763,-
gene:ENSG00000228727,SAPCD1,6,31762656,31764850,+,gene:ENSG00000204396,VWA7,6,31765590,31777328,-
gene:ENSG00000204389,HSPA1A,6,31815543,31817946,+,gene:ENSG00000204390,HSPA1L,6,31809619,31815283,-
gene:ENSG00000166278,C2,6,31897785,31945673,+,gene:ENSG00000204371,EHMT2,6,31879759,31897698,-
gene:ENSG00000166278,C2,6,31897785,31945673,+,gene:ENSG00000204366,ZBTB12,6,31899613,31902086,-
gene:ENSG00000243649,CFB,6,31945650,31952086,+,gene:ENSG00000204356,NELFE,6,31952087,31959038,-
gene:ENSG00000204351,SKIC2,6,31959116,31969818,+,gene:ENSG00000204356,NELFE,6,31952087,31959038,-
gene:ENSG00000204351,SKIC2,6,31959116,31969818,+,gene:ENSG00000204348,DXO,6,31969810,31972290,-
gene:ENSG00000204344,STK19,6,31971091,31982821,+,gene:ENSG00000204348,DXO,6,31969810,31972290,-
gene:ENSG00000231852,CYP21A2,6,32038327,32041644,+,gene:ENSG00000168477,TNXB,6,32041153,32115334,-
gene:ENSG00000221988,PPT2,6,32153441,32163678,+,gene:ENSG00000285085,unknown,6,32150495,32154373,-
gene:ENSG00000241404,EGFL8,6,32164595,32168281,+,gene:ENSG00000204310,AGPAT1,6,32168212,32178096,-
gene:ENSG00000204308,RNF5,6,32178405,32180793,+,gene:ENSG00000204310,AGPAT1,6,32168212,32178096,-
gene:ENSG00000204308,RNF5,6,32178405,32180793,+,gene:ENSG00000204305,AGER,6,32180968,32184322,-
gene:ENSG00000180822,PSMG4,6,3231403,3303373,+,gene:ENSG00000204296,TSBP1,6,32288526,32371907,-
gene:ENSG00000240065,PSMB9,6,32844136,32859851,+,gene:ENSG00000204264,PSMB8,6,32840717,32844679,-
gene:ENSG00000240065,PSMB9,6,32844136,32859851,+,gene:ENSG00000168394,TAP1,6,32845209,32853816,-
gene:ENSG00000204256,BRD2,6,32968594,32981505,+,gene:ENSG00000204257,HLA-DMA,6,32948613,32969094,-
gene:ENSG00000223865,HLA-DPB1,6,33075990,33089696,+,gene:ENSG00000231389,HLA-DPA1,6,33064569,33080775,-
gene:ENSG00000112473,SLC39A7,6,33200305,33204439,+,gene:ENSG00000204231,RXRB,6,33193588,33200665,-
gene:ENSG00000231500,RPS18,6,33272075,33276511,+,gene:ENSG00000223501,VPS52,6,33250272,33272047,-
gene:ENSG00000235863,B3GALT4,6,33277123,33284832,+,gene:ENSG00000227057,WDR46,6,33279108,33289247,-
gene:ENSG00000204220,PFDN6,6,33289302,33298401,+,gene:ENSG00000227057,WDR46,6,33279108,33289247,-
gene:ENSG00000204220,PFDN6,6,33289302,33298401,+,gene:ENSG00000237441,RGL2,6,33291654,33298942,-
gene:ENSG00000112511,PHF1,6,33410399,33416453,+,gene:ENSG00000112514,CUTA,6,33416442,33418317,-
gene:ENSG00000096433,ITPR3,6,33620365,33696574,+,gene:ENSG00000137288,UQCC2,6,33694293,33711727,-
gene:ENSG00000137309,HMGA1,6,34236873,34246231,+,gene:ENSG00000186577,SMIM29,6,34246381,34249108,-
gene:ENSG00000065060,BLTP3A,6,34792083,34877514,+,gene:ENSG00000064995,TAF11,6,34877462,34889192,-
gene:ENSG00000064999,ANKS1A,6,34889255,35091406,+,gene:ENSG00000064995,TAF11,6,34877462,34889192,-
gene:ENSG00000197753,LHFPL5,6,35797206,35845397,+,gene:ENSG00000137392,CLPS,6,35794982,35797344,-
gene:ENSG00000197753,LHFPL5,6,35797206,35845397,+,gene:ENSG00000096063,SRPK1,6,35832966,35921342,-
gene:ENSG00000112078,KCTD20,6,36442767,36491143,+,gene:ENSG00000179165,PXT1,6,36390551,36442854,-
gene:ENSG00000198663,C6orf89,6,36871870,36928964,+,gene:ENSG00000137168,PPIL1,6,36854827,36874803,-
gene:ENSG00000164530,PI16,6,36948263,36964837,+,gene:ENSG00000137409,MTCH1,6,36965807,36986298,-
gene:ENSG00000137200,CMTR1,6,37433219,37482827,+,gene:ENSG00000198937,CCDC167,6,37482938,37499893,-
gene:ENSG00000145945,FAM50B,6,3849373,3851320,+,gene:ENSG00000183826,BTBD9,6,38168451,38640148,-
gene:ENSG00000137265,IRF4,6,391739,411443,+,gene:ENSG00000112167,SAYSD1,6,39104063,39115193,-
gene:ENSG00000112739,PRPF4B,6,4021267,4064983,+,gene:ENSG00000124615,MOCS1,6,39899578,39934551,-
gene:ENSG00000112212,TSPO2,6,41042467,41044337,+,gene:ENSG00000124596,OARD1,6,41033627,41097787,-
gene:ENSG00000124593,unknown,6,41780349,41790141,+,gene:ENSG00000137218,FRS3,6,41770176,41786542,-
gene:ENSG00000214736,TOMM6,6,41787662,41789898,+,gene:ENSG00000164663,USP49,6,41789896,41895375,-
gene:ENSG00000112578,BYSL,6,41921499,41933046,+,gene:ENSG00000124641,MED20,6,41905354,41921139,-
gene:ENSG00000137413,TAF8,6,42050513,42087461,+,gene:ENSG00000112576,CCND3,6,41934934,42050357,-
gene:ENSG00000146223,RPL7L1,6,42879616,42889925,+,gene:ENSG00000221821,C6orf226,6,42890265,42890821,-
gene:ENSG00000124713,GNMT,6,42960754,42963880,+,gene:ENSG00000124587,PEX6,6,42963865,42979181,-
gene:ENSG00000112640,PPP2R5D,6,42984553,43012342,+,gene:ENSG00000124733,MEA1,6,43011143,43016868,-
gene:ENSG00000124702,KLHDC3,6,43014103,43021298,+,gene:ENSG00000124733,MEA1,6,43011143,43016868,-
gene:ENSG00000137171,KLC4,6,43040777,43075095,+,gene:ENSG00000044090,CUL7,6,43037617,43053943,-
gene:ENSG00000137171,KLC4,6,43040777,43075095,+,gene:ENSG00000288564,unknown,6,43051066,43058185,-
gene:ENSG00000137204,SLC22A7,6,43295694,43305538,+,gene:ENSG00000146215,CRIP3,6,43299710,43308826,-
gene:ENSG00000124574,ABCC10,6,43427366,43450427,+,gene:ENSG00000171462,DLK2,6,43450352,43456632,-
gene:ENSG00000137221,TJAP1,6,43477523,43506556,+,gene:ENSG00000204052,LRRC73,6,43506968,43510346,-
gene:ENSG00000171453,POLR1C,6,43509702,43562419,+,gene:ENSG00000204052,LRRC73,6,43506968,43510346,-
gene:ENSG00000171453,POLR1C,6,43509702,43562419,+,gene:ENSG00000137207,YIPF3,6,43511832,43516985,-
gene:ENSG00000170734,POLH,6,43576185,43620523,+,gene:ENSG00000124571,XPO5,6,43522334,43576038,-
gene:ENSG00000170734,POLH,6,43576185,43620523,+,gene:ENSG00000172432,GTPBP2,6,43605316,43629264,-
gene:ENSG00000124688,MAD2L1BP,6,43629540,43640941,+,gene:ENSG00000172432,GTPBP2,6,43605316,43629264,-
gene:ENSG00000172426,RSPH9,6,43645036,43672600,+,gene:ENSG00000096080,MRPS18A,6,43671202,43687791,-
gene:ENSG00000137216,TMEM63B,6,44126914,44155519,+,gene:ENSG00000180992,MRPL14,6,44113451,44127452,-
gene:ENSG00000096384,HSP90AB1,6,44246166,44253888,+,gene:ENSG00000157593,SLC35B2,6,44254096,44257890,-
gene:ENSG00000272442,unknown,6,44273194,44378957,+,gene:ENSG00000146221,TCTE1,6,44278734,44297698,-
gene:ENSG00000124813,RUNX2,6,45328157,45664349,+,gene:ENSG00000196284,SUPT3H,6,44809317,45377953,-
gene:ENSG00000153291,SLC25A27,6,46652915,46678190,+,gene:ENSG00000146233,CYP39A1,6,46549580,46652830,-
gene:ENSG00000180113,TDRD6,6,46687875,46704319,+,gene:ENSG00000146070,PLA2G7,6,46704201,46735693,-
gene:ENSG00000153046,CDYL,6,4706159,4955551,+,gene:ENSG00000153292,ADGRF1,6,46997708,47042350,-
gene:ENSG00000031691,CENPQ,6,49463370,49493107,+,gene:ENSG00000146085,MMUT,6,49430360,49463253,-
gene:ENSG00000096093,EFHC1,6,52362123,52529886,+,gene:ENSG00000065308,TRAM2,6,52497408,52577060,-
gene:ENSG00000145982,FARS2,6,5261044,5829192,+,gene:ENSG00000065308,TRAM2,6,52497408,52577060,-
gene:ENSG00000151917,BEND6,6,56955107,57027346,+,gene:ENSG00000151914,DST,6,56457987,56954830,-
gene:ENSG00000112208,BAG2,6,57172326,57189833,+,gene:ENSG00000112210,RAB23,6,57186992,57222307,-
gene:ENSG00000146143,PRIM2,6,57314805,57646850,+,gene:ENSG00000124785,NRN1,6,5997999,6007605,-
gene:ENSG00000118482,PHF3,6,63635802,63779336,+,gene:ENSG00000188107,EYS,6,63719980,65707226,-
gene:ENSG00000214558,ZC3H11C,6,65301476,65306574,+,gene:ENSG00000188107,EYS,6,63719980,65707226,-
gene:ENSG00000214558,ZC3H11C,6,65301476,65306574,+,gene:ENSG00000188996,HUS1B,6,655939,657100,-
gene:ENSG00000082293,COL19A1,6,69866556,70212468,+,gene:ENSG00000168216,LMBRD1,6,69672757,69867236,-
gene:ENSG00000112305,SMAP1,6,70667776,70862011,+,gene:ENSG00000112309,B3GAT2,6,70856679,70957060,-
gene:ENSG00000124782,RREB1,6,7107597,7251980,+,gene:ENSG00000112309,B3GAT2,6,70856679,70957060,-
gene:ENSG00000185760,KCNQ5,6,72621792,73198853,+,gene:ENSG00000124783,SSR1,6,7268306,7347446,-
gene:ENSG00000080007,DDX43,6,73394828,73417566,+,gene:ENSG00000203907,OOEP,6,73368555,73395133,-
gene:ENSG00000080007,DDX43,6,73394828,73417566,+,gene:ENSG00000164430,CGAS,6,73413515,73452297,-
gene:ENSG00000135297,MTO1,6,73461578,73509236,+,gene:ENSG00000156508,EEF1A1,6,73489308,73525587,-
gene:ENSG00000096696,DSP,6,7541338,7586714,+,gene:ENSG00000118407,FILIP1,6,75291859,75493800,-
gene:ENSG00000153162,BMP6,6,7726099,7881728,+,gene:ENSG00000112706,IMPG1,6,75921114,76072678,-
gene:ENSG00000269964,MEI4,6,77650274,77927045,+,gene:ENSG00000239264,TXNDC5,6,7881517,7910788,-
gene:ENSG00000146243,IRAK1BP1,6,78867551,78946440,+,gene:ENSG00000146247,PHIP,6,78934419,79078287,-
gene:ENSG00000083123,BCKDHB,6,80106647,80346270,+,gene:ENSG00000188428,BLOC1S5,6,8013567,8064396,-
gene:ENSG00000279022,unknown,6,80440730,80441172,+,gene:ENSG00000124802,EEF1E1,6,8073360,8102559,-
gene:ENSG00000083097,DOP1A,6,83067666,83171350,+,gene:ENSG00000013375,PGM3,6,83147324,83193936,-
gene:ENSG00000013392,RWDD2A,6,83193357,83198935,+,gene:ENSG00000013375,PGM3,6,83147324,83193936,-
gene:ENSG00000135324,MRAP2,6,84033772,84090881,+,gene:ENSG00000124786,SLC35B3,6,8411435,8435561,-
gene:ENSG00000111850,SMIM8,6,87322583,87399749,+,gene:ENSG00000164411,GJB7,6,87282980,87329278,-
gene:ENSG00000135336,ORC3,6,87590067,87667453,+,gene:ENSG00000146282,RARS2,6,87513459,87590028,-
gene:ENSG00000280277,unknown,6,88964527,88966587,+,gene:ENSG00000111880,RNGTT,6,88609897,88963618,-
gene:ENSG00000135299,ANKRD6,6,89433152,89633834,+,gene:ENSG00000083099,LYRM2,6,89568144,89638749,-
gene:ENSG00000279170,TSTD3,6,99520976,99589899,+,gene:ENSG00000123552,USP45,6,99432325,99521728,-
gene:ENSG00000279170,TSTD3,6,99520976,99589899,+,gene:ENSG00000112237,CCNC,6,99542387,99568825,-
gene:ENSG00000166529,ZSCAN21,7,100049774,100065040,+,gene:ENSG00000166526,ZNF3,7,100064033,100082548,-
gene:ENSG00000168090,COPS6,7,100088969,100092187,+,gene:ENSG00000166508,MCM7,7,100092233,100101940,-
gene:ENSG00000221838,AP4M1,7,100100898,100110345,+,gene:ENSG00000166508,MCM7,7,100092233,100101940,-
gene:ENSG00000221838,AP4M1,7,100100898,100110345,+,gene:ENSG00000106290,TAF6,7,100106876,100119841,-
gene:ENSG00000166997,CNPY4,7,100119634,100125508,+,gene:ENSG00000106290,TAF6,7,100106876,100119841,-
gene:ENSG00000188186,LAMTOR4,7,100148912,100155944,+,gene:ENSG00000146826,TRAPPC14,7,100154420,100158723,-
gene:ENSG00000066923,STAG3,7,100177563,100214387,+,gene:ENSG00000213420,GPC2,7,100169606,100177381,-
gene:ENSG00000289690,unknown,7,100397577,100434107,+,gene:ENSG00000078487,ZCWPW1,7,100400826,100428992,-
gene:ENSG00000146834,MEPCE,7,100428322,100434126,+,gene:ENSG00000078487,ZCWPW1,7,100400826,100428992,-
gene:ENSG00000106336,FBXO24,7,100583982,100601117,+,gene:ENSG00000077454,LRCH4,7,100574011,100586129,-
gene:ENSG00000172354,GNB2,7,100673567,100679174,+,gene:ENSG00000146830,GIGYF1,7,100679507,100694250,-
gene:ENSG00000146828,SLC12A9,7,100826820,100867010,+,gene:ENSG00000196411,EPHB4,7,100802565,100827523,-
gene:ENSG00000087087,SRRT,7,100875103,100888664,+,gene:ENSG00000176125,UFSP1,7,100888721,100889715,-
gene:ENSG00000106367,AP1S1,7,101154456,101161596,+,gene:ENSG00000128564,VGF,7,101162509,101165569,-
gene:ENSG00000106400,ZNHIT1,7,101218165,101224190,+,gene:ENSG00000106397,PLOD3,7,101205977,101218420,-
gene:ENSG00000160991,ORAI2,7,102433106,102456825,+,gene:ENSG00000160993,ALKBH4,7,102456238,102464863,-
gene:ENSG00000161036,LRWD1,7,102464956,102473168,+,gene:ENSG00000160993,ALKBH4,7,102456238,102464863,-
gene:ENSG00000161036,LRWD1,7,102464956,102473168,+,gene:ENSG00000005075,POLR2J,7,102473128,102478922,-
gene:ENSG00000205238,SPDYE2,7,102551226,102563538,+,gene:ENSG00000270249,unknown,7,102541501,102592444,-
gene:ENSG00000205238,SPDYE2,7,102551226,102563538,+,gene:ENSG00000285437,POLR2J3,7,102562133,102572583,-
gene:ENSG00000173678,SPDYE2B,7,102650319,102662625,+,gene:ENSG00000267645,unknown,7,102637049,102671641,-
gene:ENSG00000128606,LRRC17,7,102913000,102945111,+,gene:ENSG00000161040,FBXL13,7,102811189,103074839,-
gene:ENSG00000170632,ARMC10,7,103074881,103099759,+,gene:ENSG00000161048,NAPEPLD,7,103099776,103149560,-
gene:ENSG00000105819,PMPCB,7,103297407,103331818,+,gene:ENSG00000105821,DNAJC2,7,103312289,103344830,-
gene:ENSG00000161057,PSMC2,7,103328570,103370346,+,gene:ENSG00000105821,DNAJC2,7,103312289,103344830,-
gene:ENSG00000161057,PSMC2,7,103328570,103370346,+,gene:ENSG00000170615,SLC26A5,7,103352730,103446207,-
gene:ENSG00000135249,RINT1,7,105532169,105567677,+,gene:ENSG00000185055,EFCAB10,7,105565120,105600875,-
gene:ENSG00000128536,CDHR3,7,105876796,106036432,+,gene:ENSG00000146776,ATXN7L1,7,105604772,105876599,-
gene:ENSG00000105856,HBP1,7,107168961,107202522,+,gene:ENSG00000164597,COG5,7,107201372,107564261,-
gene:ENSG00000172209,GPR22,7,107470018,107475684,+,gene:ENSG00000164597,COG5,7,107201372,107564261,-
gene:ENSG00000091140,DLD,7,107891162,107931730,+,gene:ENSG00000091136,LAMB1,7,107923799,108003213,-
gene:ENSG00000164850,GPER1,7,1082208,1093815,+,gene:ENSG00000091129,NRCAM,7,108147623,108456717,-
gene:ENSG00000128590,DNAJB9,7,108569867,108574850,+,gene:ENSG00000177683,THAP5,7,108554543,108569750,-
gene:ENSG00000173114,LRRN3,7,111091006,111125454,+,gene:ENSG00000184903,IMMP2L,7,110662644,111562517,-
gene:ENSG00000198839,ZNF277,7,112206695,112343934,+,gene:ENSG00000128512,DOCK4,7,111726110,112206407,-
gene:ENSG00000278894,unknown,7,113451072,113451402,+,gene:ENSG00000005108,THSD7A,7,11370365,11832198,-
gene:ENSG00000135272,MDFIC,7,114922094,115019917,+,gene:ENSG00000178381,ZFAND2A,7,1152071,1160759,-
gene:ENSG00000135269,TES,7,116210506,116258783,+,gene:ENSG00000279086,unknown,7,116209234,116211511,-
gene:ENSG00000001626,CFTR,7,117287120,117715971,+,gene:ENSG00000105989,WNT2,7,117275451,117323152,-
gene:ENSG00000001626,CFTR,7,117287120,117715971,+,gene:ENSG00000154438,ASZ1,7,117363222,117428123,-
gene:ENSG00000106460,TMEM106B,7,12211270,12243367,+,gene:ENSG00000008311,AASS,7,122064583,122144308,-
gene:ENSG00000164853,UNCX,7,1232872,1237326,+,gene:ENSG00000081800,SLC13A1,7,123113531,123199972,-
gene:ENSG00000006747,SCIN,7,12570577,12660182,+,gene:ENSG00000128513,POT1,7,124822386,124929983,-
gene:ENSG00000122644,ARL4A,7,12686856,12690958,+,gene:ENSG00000179603,GRM8,7,126438598,127253093,-
gene:ENSG00000004059,ARF5,7,127588386,127591700,+,gene:ENSG00000179562,GCC1,7,127580628,127593611,-
gene:ENSG00000197157,SND1,7,127652194,128092609,+,gene:ENSG00000128594,LRRC4,7,128027071,128032107,-
gene:ENSG00000128595,CALU,7,128739292,128773400,+,gene:ENSG00000128617,OPN1SW,7,128772485,128775794,-
gene:ENSG00000128524,ATP6V1F,7,128862856,128865847,+,gene:ENSG00000135253,KCP,7,128862042,128910719,-
gene:ENSG00000165120,SSMEM1,7,130206344,130216844,+,gene:ENSG00000146842,TMEM209,7,130164713,130207770,-
gene:ENSG00000106484,MEST,7,130486171,130506465,+,gene:ENSG00000158623,COPG2,7,130506238,130668748,-
gene:ENSG00000146856,AGBL3,7,134986508,135147963,+,gene:ENSG00000122783,CYREN,7,135092363,135170795,-
gene:ENSG00000146859,TMEM140,7,135148072,135166215,+,gene:ENSG00000122783,CYREN,7,135092363,135170795,-
gene:ENSG00000243317,STMP1,7,135662496,135693418,+,gene:ENSG00000164707,SLC13A4,7,135681231,135729258,-
gene:ENSG00000122787,AKR1D1,7,138002324,138118305,+,gene:ENSG00000182158,CREB3L2,7,137874979,138002086,-
gene:ENSG00000214128,TMEM213,7,138797952,138838101,+,gene:ENSG00000105929,ATP6V0A4,7,138706294,138799560,-
gene:ENSG00000214128,TMEM213,7,138797952,138838101,+,gene:ENSG00000122778,KIAA1549,7,138831381,138981389,-
gene:ENSG00000059377,TBXAS1,7,139777051,140020325,+,gene:ENSG00000064393,HIPK2,7,139561570,139777998,-
gene:ENSG00000146955,RAB19,7,140404058,140427974,+,gene:ENSG00000157800,SLC37A3,7,140293693,140404433,-
gene:ENSG00000133597,ADCK2,7,140672945,140696261,+,gene:ENSG00000146966,DENND2A,7,140518420,140673993,-
gene:ENSG00000090266,NDUFB2,7,140690777,140722790,+,gene:ENSG00000157764,BRAF,7,140719327,140924929,-
gene:ENSG00000261115,TMEM178B,7,141074064,141480380,+,gene:ENSG00000136267,DGKB,7,14145049,14974777,-
gene:ENSG00000106123,EPHB6,7,142855061,142871094,+,gene:ENSG00000165125,TRPV6,7,142871208,142885745,-
gene:ENSG00000165131,LLCFC1,7,142939343,142940868,+,gene:ENSG00000197993,KEL,7,142941114,142962363,-
gene:ENSG00000221937,TAS2R40,7,143222037,143223079,+,gene:ENSG00000279223,unknown,7,143224042,143224234,-
gene:ENSG00000159840,ZYX,7,143381295,143391111,+,gene:ENSG00000146904,EPHA1,7,143390289,143408856,-
gene:ENSG00000170379,TCAF2,7,143620952,143730410,+,gene:ENSG00000283528,TCAF2C,7,143639230,143647646,-
gene:ENSG00000288784,CTAGE4,7,144183466,144186080,+,gene:ENSG00000213214,ARHGEF35,7,144186083,144195879,-
gene:ENSG00000174469,CNTNAP2,7,146116002,148420998,+,gene:ENSG00000164880,INTS1,7,1470277,1504389,-
gene:ENSG00000197024,ZNF398,7,149126416,149183042,+,gene:ENSG00000204947,ZNF425,7,149102784,149126324,-
gene:ENSG00000127399,LRRC61,7,150323263,150338156,+,gene:ENSG00000106526,ACTR3C,7,150243916,150323725,-
gene:ENSG00000127399,LRRC61,7,150323263,150338156,+,gene:ENSG00000106538,RARRES2,7,150338317,150341662,-
gene:ENSG00000002933,TMEM176A,7,150800403,150805118,+,gene:ENSG00000106565,TMEM176B,7,150791285,150801360,-
gene:ENSG00000164867,NOS3,7,150991017,151014588,+,gene:ENSG00000181652,ATG9B,7,151012209,151024499,-
gene:ENSG00000164889,SLC4A2,7,151057210,151076526,+,gene:ENSG00000164885,CDK5,7,151053815,151057897,-
gene:ENSG00000033100,CHPF2,7,151232483,151240979,+,gene:ENSG00000082014,SMARCD3,7,151238764,151277896,-
gene:ENSG00000013374,NUB1,7,151341772,151378449,+,gene:ENSG00000187260,WDR86,7,151375909,151410727,-
gene:ENSG00000106648,GALNTL5,7,151956379,152019929,+,gene:ENSG00000187546,AGMO,7,15200317,15562015,-
gene:ENSG00000130226,DPP6,7,153748133,154894285,+,gene:ENSG00000164855,TMEM184A,7,1542235,1560821,-
gene:ENSG00000184863,RBM33,7,155644451,155781485,+,gene:ENSG00000283128,unknown,7,155474256,155644406,-
gene:ENSG00000105982,RNF32,7,156640281,156677130,+,gene:ENSG00000105983,LMBR1,7,156668946,156893216,-
gene:ENSG00000205858,LRRC72,7,16526825,16581568,+,gene:ENSG00000171243,SOSTDC1,7,16461481,16530580,-
gene:ENSG00000136261,BZW2,7,16646131,16706523,+,gene:ENSG00000106524,ANKMY2,7,16599779,16645817,-
gene:ENSG00000279048,unknown,7,17940503,17942926,+,gene:ENSG00000071189,SNX13,7,17790761,17940501,-
gene:ENSG00000048052,HDAC9,7,18086949,19002416,+,gene:ENSG00000002822,MAD1L1,7,1815793,2233243,-
gene:ENSG00000177706,FAM20C,7,192571,260772,+,gene:ENSG00000146618,FERD3L,7,19144782,19145421,-
gene:ENSG00000105877,DNAH11,7,21543039,21901839,+,gene:ENSG00000164649,CDCA7L,7,21900899,21945903,-
gene:ENSG00000106268,NUDT1,7,2242226,2251146,+,gene:ENSG00000105889,STEAP1B,7,22419444,22727613,-
gene:ENSG00000106268,NUDT1,7,2242226,2251146,+,gene:ENSG00000106266,SNX8,7,2251770,2354318,-
gene:ENSG00000136244,IL6,7,22725884,22732002,+,gene:ENSG00000249852,unknown,7,227554,229557,-
gene:ENSG00000156928,MALSU1,7,23298739,23311729,+,gene:ENSG00000136231,IGF2BP3,7,23310209,23470491,-
gene:ENSG00000106263,EIF3B,7,2354086,2380745,+,gene:ENSG00000164548,TRA2A,7,23504780,23532041,-
gene:ENSG00000106003,LFNG,7,2512529,2529177,+,gene:ENSG00000172115,CYCS,7,25118656,25125260,-
